#0.0,2.032,2.272,2.531,2.816,3.126,3.461,3.825,4.22,4.65,5.119,5.629,6.178,6.773,7.417,8.112,8.861,9.671,10.54,11.49,12.49,13.54,14.69,15.94,17.29,18.73,20.28
1307808000.0,10.82,9.796,8.714,7.629,6.596,5.649,4.795,4.042,3.384,2.813,2.325,1.914,1.569,1.28,1.041,0.8438,0.6824,0.5514,0.4439,0.3589,0.2917,0.2361,0.1909,0.1543,0.1248,0.1013
1307894400.0,11.1,10.05,8.945,7.834,6.775,5.802,4.923,4.147,3.468,2.879,2.376,1.953,1.599,1.303,1.058,0.8564,0.6918,0.5584,0.4491,0.3628,0.2946,0.2383,0.1925,0.1555,0.1258,0.102
1307980800.0,10.84,9.828,8.752,7.67,6.636,5.688,4.83,4.072,3.409,2.833,2.341,1.927,1.579,1.287,1.046,0.8478,0.6854,0.5536,0.4456,0.3601,0.2926,0.2368,0.1914,0.1546,0.1251,0.1015
1308067200.0,10.73,9.767,8.726,7.67,6.652,5.712,4.856,4.098,3.432,2.852,2.356,1.938,1.588,1.294,1.051,0.8518,0.6883,0.5558,0.4472,0.3613,0.2935,0.2375,0.1919,0.155,0.1254,0.1017
1308153600.0,10.91,9.902,8.824,7.737,6.697,5.74,4.874,4.109,3.438,2.856,2.359,1.94,1.589,1.295,1.052,0.8522,0.6886,0.5561,0.4474,0.3615,0.2936,0.2376,0.1919,0.1551,0.1255,0.1017
1308240000.0,10.33,9.378,8.358,7.331,6.35,5.449,4.634,3.915,3.284,2.735,2.266,1.869,1.535,1.254,1.021,0.8292,0.6714,0.5432,0.4379,0.3544,0.2883,0.2336,0.189,0.1528,0.1238,0.1005
1308326400.0,10.21,9.273,8.269,7.254,6.282,5.39,4.583,3.872,3.249,2.707,2.243,1.852,1.521,1.244,1.014,0.8234,0.6671,0.54,0.4355,0.3526,0.2869,0.2326,0.1882,0.1523,0.1234,0.1002
1308412800.0,10.19,9.294,8.322,7.332,6.374,5.486,4.675,3.955,3.32,2.766,2.29,1.888,1.55,1.266,1.03,0.8357,0.6763,0.5469,0.4406,0.3564,0.2898,0.2347,0.1898,0.1535,0.1243,0.1009
1308499200.0,10.39,9.47,8.475,7.46,6.48,5.573,4.745,4.01,3.363,2.799,2.316,1.908,1.565,1.277,1.038,0.842,0.681,0.5504,0.4432,0.3583,0.2912,0.2358,0.1906,0.1541,0.1247,0.1012
1308585600.0,10.48,9.562,8.564,7.543,6.555,5.637,4.8,4.055,3.399,2.828,2.338,1.925,1.577,1.287,1.046,0.8475,0.6851,0.5534,0.4455,0.36,0.2925,0.2368,0.1913,0.1546,0.1251,0.1015
1308672000.0,10.28,9.395,8.427,7.434,6.469,5.571,4.749,4.016,3.369,2.805,2.321,1.912,1.568,1.279,1.04,0.8434,0.682,0.5511,0.4438,0.3587,0.2916,0.2361,0.1908,0.1542,0.1248,0.1013
1308758400.0,9.615,8.803,7.913,6.997,6.104,5.272,4.507,3.824,3.219,2.688,2.231,1.843,1.516,1.24,1.011,0.8213,0.6655,0.5388,0.4346,0.3519,0.2864,0.2322,0.1879,0.1521,0.1232,0.1001
1308844800.0,9.032,8.32,7.521,6.684,5.858,5.079,4.358,3.708,3.13,2.621,2.18,1.805,1.486,1.218,0.994,0.8087,0.6561,0.5318,0.4294,0.348,0.2835,0.23,0.1863,0.1508,0.1223,0.09938
1308931200.0,9.199,8.463,7.642,6.784,5.94,5.146,4.411,3.751,3.164,2.646,2.2,1.82,1.498,1.226,1.001,0.8137,0.6598,0.5346,0.4314,0.3495,0.2846,0.2309,0.1869,0.1513,0.1227,0.09966
1309017600.0,9.582,8.794,7.922,7.017,6.131,5.299,4.533,3.847,3.238,2.704,2.244,1.853,1.523,1.246,1.015,0.8246,0.668,0.5406,0.436,0.3529,0.2872,0.2328,0.1884,0.1524,0.1235,0.1003
1309104000.0,9.934,9.113,8.203,7.259,6.333,5.466,4.668,3.954,3.322,2.769,2.294,1.891,1.552,1.268,1.032,0.8369,0.6772,0.5475,0.4411,0.3567,0.2901,0.2349,0.19,0.1536,0.1244,0.1009
1309190400.0,10.28,9.401,8.436,7.443,6.478,5.579,4.755,4.021,3.374,2.808,2.323,1.914,1.569,1.28,1.041,0.844,0.6825,0.5515,0.444,0.3589,0.2917,0.2362,0.1909,0.1543,0.1249,0.1013
1309276800.0,10.41,9.517,8.537,7.528,6.547,5.634,4.799,4.055,3.4,2.828,2.339,1.925,1.578,1.287,1.046,0.8477,0.6852,0.5535,0.4455,0.3601,0.2926,0.2368,0.1914,0.1546,0.1251,0.1015
1309363200.0,10.39,9.497,8.519,7.514,6.537,5.626,4.793,4.051,3.397,2.826,2.337,1.924,1.577,1.286,1.046,0.8473,0.685,0.5533,0.4454,0.36,0.2925,0.2367,0.1913,0.1546,0.1251,0.1015
1309449600.0,10.66,9.713,8.687,7.642,6.632,5.697,4.846,4.09,3.426,2.848,2.353,1.936,1.586,1.293,1.051,0.851,0.6878,0.5554,0.4469,0.3611,0.2933,0.2374,0.1918,0.155,0.1254,0.1017
1309536000.0,10.68,9.739,8.715,7.67,6.659,5.721,4.866,4.107,3.44,2.859,2.362,1.943,1.591,1.297,1.053,0.8532,0.6893,0.5566,0.4478,0.3618,0.2938,0.2378,0.1921,0.1552,0.1255,0.1018
1309622400.0,10.71,9.757,8.73,7.682,6.668,5.729,4.872,4.112,3.444,2.861,2.364,1.944,1.592,1.298,1.054,0.8537,0.6897,0.5569,0.448,0.3619,0.2939,0.2378,0.1921,0.1552,0.1256,0.1018
1309708800.0,10.78,9.818,8.777,7.718,6.695,5.749,4.887,4.123,3.452,2.868,2.369,1.948,1.595,1.3,1.056,0.8548,0.6906,0.5575,0.4485,0.3623,0.2942,0.238,0.1923,0.1553,0.1256,0.1019
1309795200.0,10.84,9.861,8.811,7.743,6.715,5.764,4.899,4.132,3.458,2.872,2.372,1.951,1.597,1.301,1.057,0.8557,0.6912,0.558,0.4488,0.3625,0.2944,0.2382,0.1924,0.1554,0.1257,0.1019
1309881600.0,10.85,9.887,8.845,7.781,6.751,5.797,4.927,4.155,3.477,2.888,2.384,1.96,1.604,1.306,1.061,0.8585,0.6933,0.5596,0.45,0.3634,0.2951,0.2387,0.1928,0.1557,0.1259,0.1021
1309968000.0,10.77,9.816,8.779,7.721,6.699,5.753,4.89,4.125,3.454,2.869,2.369,1.949,1.595,1.3,1.056,0.8551,0.6907,0.5576,0.4486,0.3623,0.2943,0.2381,0.1923,0.1553,0.1257,0.1019
1310054400.0,11.01,10.02,8.953,7.867,6.82,5.85,4.968,4.187,3.502,2.906,2.398,1.97,1.612,1.312,1.065,0.8618,0.6958,0.5614,0.4514,0.3644,0.2958,0.2392,0.1932,0.156,0.1261,0.1023
1310140800.0,11.24,10.19,9.076,7.953,6.879,5.891,4.996,4.206,3.515,2.916,2.405,1.975,1.615,1.315,1.067,0.8634,0.6969,0.5622,0.452,0.3649,0.2962,0.2395,0.1934,0.1561,0.1262,0.1023
1310227200.0,11.27,10.23,9.113,7.987,6.909,5.916,5.017,4.223,3.528,2.926,2.412,1.981,1.62,1.318,1.07,0.8653,0.6983,0.5633,0.4528,0.3655,0.2966,0.2398,0.1936,0.1563,0.1264,0.1024
1310313600.0,10.47,9.569,8.58,7.565,6.578,5.66,4.82,4.072,3.413,2.838,2.347,1.931,1.582,1.29,1.049,0.8496,0.6867,0.5546,0.4463,0.3607,0.293,0.2371,0.1916,0.1548,0.1253,0.1016
1310400000.0,10.24,9.345,8.373,7.379,6.416,5.522,4.706,3.98,3.34,2.782,2.303,1.898,1.557,1.271,1.034,0.8389,0.6787,0.5486,0.4419,0.3574,0.2905,0.2353,0.1902,0.1538,0.1245,0.101
1310486400.0,10.55,9.615,8.603,7.571,6.574,5.65,4.808,4.061,3.403,2.83,2.34,1.926,1.578,1.287,1.046,0.8478,0.6853,0.5536,0.4456,0.3601,0.2926,0.2368,0.1914,0.1546,0.1251,0.1015
1310572800.0,10.68,9.737,8.716,7.673,6.663,5.725,4.87,4.111,3.443,2.861,2.363,1.944,1.592,1.298,1.054,0.8536,0.6897,0.5568,0.448,0.3619,0.2939,0.2378,0.1921,0.1552,0.1256,0.1018
1310659200.0,10.55,9.635,8.637,7.612,6.617,5.691,4.844,4.091,3.428,2.85,2.355,1.938,1.587,1.294,1.051,0.8517,0.6882,0.5557,0.4472,0.3613,0.2935,0.2375,0.1919,0.155,0.1254,0.1017
1310745600.0,10.79,9.841,8.813,7.758,6.736,5.786,4.92,4.15,3.474,2.885,2.382,1.958,1.603,1.306,1.06,0.8581,0.693,0.5593,0.4498,0.3633,0.295,0.2386,0.1927,0.1556,0.1259,0.1021
1310832000.0,10.93,9.968,8.918,7.844,6.804,5.84,4.962,4.183,3.499,2.904,2.396,1.969,1.611,1.312,1.065,0.8616,0.6956,0.5612,0.4513,0.3643,0.2958,0.2392,0.1931,0.156,0.1261,0.1022
1310918400.0,11.11,10.11,9.027,7.928,6.869,5.89,4.999,4.211,3.52,2.92,2.408,1.978,1.618,1.317,1.068,0.8644,0.6977,0.5628,0.4524,0.3652,0.2964,0.2397,0.1935,0.1562,0.1263,0.1024
1311004800.0,10.96,9.979,8.92,7.841,6.798,5.834,4.955,4.177,3.494,2.9,2.393,1.967,1.609,1.31,1.064,0.8608,0.695,0.5608,0.4509,0.3641,0.2956,0.2391,0.193,0.1559,0.1261,0.1022
1311091200.0,10.63,9.712,8.706,7.672,6.667,5.732,4.877,4.117,3.448,2.866,2.367,1.947,1.594,1.299,1.055,0.8546,0.6904,0.5574,0.4484,0.3622,0.2942,0.238,0.1922,0.1553,0.1256,0.1019
